id,time,timestamp,strategy,asset,side,price,size,pnl,status,confidence,edge,latency,note
C5LEG-1779228325-ETH,00:05:25,1779228325.2801526,coin5min,ETH,NO_LEG,0.4835,2.12,0.0,LEG1_OPEN,,-0.02,0.0,LEG1 NO 0.4835 | wait YES <= 0.5050 | max 45s | budget=$2.12
C5LEG-1779228324-BTC,00:05:24,1779228324.9050186,coin5min,BTC,NO_LEG,0.4982,5.0,0.0,LEG1_OPEN,,-0.01,0.0,LEG1 NO 0.4982 | wait YES <= 0.4950 | max 45s | budget=$5.00
C5LEG-1779228278-SOL,00:05:25,1779228325.6536932,coin5min,SOL,NO_LEG,0.476,3.52,3.73,LEG1_WIN,,-0.02,0.0,leg1 expiry | NO only | ref=84.56 final=84.34 | fee=0.00 slip=0.15
C5LEG-1779228278-ETH,00:05:25,1779228325.2467687,coin5min,ETH,NO_LEG,0.462,1.15,1.19,LEG1_WIN,,-0.02,0.0,leg1 expiry | NO only | ref=2118.11 final=2113.09 | fee=0.00 slip=0.15
C5LEG-1779228277-BTC,00:05:24,1779228324.8609066,coin5min,BTC,NO_LEG,0.4491,5.0,1.13,WIN,,-0.01,0.0,expiry | ref=76987.96 final=76867.99 outcome=NO | fee=0.00 slip=0.00
C5LEG-1779228233-SOL,00:04:38,1779228278.5725396,coin5min,SOL,NO_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=84.62 final=84.34 | fee=0.00 slip=0.15
C5LEG-1779228232-ETH,00:04:38,1779228278.2622414,coin5min,ETH,NO_LEG,0.482,1.2,1.14,LEG1_WIN,,-0.03,0.0,leg1 expiry | NO only | ref=2119.18 final=2112.64 | fee=0.00 slip=0.15
C5LEG-1779228231-BTC,00:04:37,1779228277.9271863,coin5min,BTC,NO_LEG,0.4589,5.0,5.75,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=77032.40 final=76853.32 | fee=0.00 slip=0.15
C5LEG-1779227854-BTC,00:03:48,1779228228.0141003,coin5min,BTC,NO_LEG,0.5277,5.0,4.33,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=77026.48 final=77000.01 | fee=0.00 slip=0.15
C5LEG-1779227852-SOL,00:03:53,1779228233.2865322,coin5min,SOL,NO_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=84.60 final=84.28 | fee=0.00 slip=0.15
C5LEG-1779227842-ETH,00:03:52,1779228232.5980566,coin5min,ETH,NO_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=2118.93 final=2111.36 | fee=0.00 slip=0.15
C5LEG-1779227806-BTC,23:57:34,1779227854.3900335,coin5min,BTC,NO_LEG,0.5277,5.0,4.33,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=77030.85 final=77005.71 | fee=0.00 slip=0.15
C5LEG-1779227804-SOL,23:57:32,1779227852.0182877,coin5min,SOL,NO_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=84.59 final=84.52 | fee=0.00 slip=0.15
C5LEG-1779227795-ETH,23:57:22,1779227842.7941146,coin5min,ETH,NO_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=2119.18 final=2118.80 | fee=0.00 slip=0.15
C5LEG-1779227760-BTC,23:56:46,1779227806.7103195,coin5min,BTC,NO_LEG,0.5277,5.0,4.33,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=77040.83 final=77016.98 | fee=0.00 slip=0.15
C5LEG-1779227758-SOL,23:56:44,1779227804.3339317,coin5min,SOL,NO_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=84.59 final=84.56 | fee=0.00 slip=0.15
C5LEG-1779227749-ETH,23:56:35,1779227795.210478,coin5min,ETH,NO_LEG,0.5178,5.0,-5.15,LEG1_LOSS,,-0.01,0.0,leg1 expiry | NO only | ref=2118.91 final=2119.11 | fee=0.00 slip=0.15
C5LEG-1779227713-BTC,23:56:00,1779227760.7710056,coin5min,BTC,NO_LEG,0.5375,5.0,4.15,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=77038.58 final=77015.04 | fee=0.00 slip=0.15
C5LEG-1779227710-SOL,23:55:58,1779227758.349583,coin5min,SOL,NO_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=84.57 final=84.56 | fee=0.00 slip=0.15
C5LEG-1779227701-ETH,23:55:49,1779227749.1983235,coin5min,ETH,NO_LEG,0.516,3.83,-3.98,LEG1_LOSS,,-0.01,0.0,leg1 expiry | NO only | ref=2118.77 final=2119.09 | fee=0.00 slip=0.15
C5LEG-1779227665-SOL,23:55:10,1779227710.8489168,coin5min,SOL,NO_LEG,0.504,2.5,2.31,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=84.56 final=84.56 | fee=0.00 slip=0.15
C5LEG-1779227653-ETH,23:55:01,1779227701.314994,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2118.48 final=2119.27 | fee=0.00 slip=0.15
C5LEG-1779227620-SOL,23:54:25,1779227665.601279,coin5min,SOL,YES_LEG,0.512,1.27,1.07,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.53 final=84.59 | fee=0.00 slip=0.15
C5LEG-1779227608-ETH,23:54:13,1779227653.5364933,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2118.48 final=2119.72 | fee=0.00 slip=0.15
C5LEG-1779227572-SOL,23:53:40,1779227620.529135,coin5min,SOL,NO_LEG,0.504,2.5,-2.65,LEG1_LOSS,,-0.01,0.0,leg1 expiry | NO only | ref=84.53 final=84.59 | fee=0.00 slip=0.15
C5LEG-1779227560-ETH,23:53:28,1779227608.0027585,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2118.48 final=2119.72 | fee=0.00 slip=0.15
C5LEG-1779227527-SOL,23:52:52,1779227572.9428515,coin5min,SOL,NO_LEG,0.504,2.5,-2.65,LEG1_LOSS,,-0.01,0.0,leg1 expiry | NO only | ref=84.55 final=84.55 | fee=0.00 slip=0.15
C5LEG-1779227523-BTC,23:52:49,1779227569.5025527,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=77008.86 final=77018.99 | fee=0.00 slip=0.15
C5LEG-1779227515-ETH,23:52:40,1779227560.8627133,coin5min,ETH,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.02,0.0,leg1 expiry | YES only | ref=2118.47 final=2119.43 | fee=0.00 slip=0.15
C5LEG-1779227480-SOL,23:52:07,1779227527.4355237,coin5min,SOL,YES_LEG,0.512,1.27,1.07,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.55 final=84.56 | fee=0.00 slip=0.15
C5LEG-1779227476-BTC,23:52:03,1779227523.7705436,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=77016.77 final=77018.52 | fee=0.00 slip=0.15
C5LEG-1779227467-ETH,23:51:55,1779227515.2163317,coin5min,ETH,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2118.47 final=2119.07 | fee=0.00 slip=0.15
C5LEG-1779227432-SOL,23:51:20,1779227480.3360167,coin5min,SOL,NO_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=84.59 final=84.56 | fee=0.00 slip=0.15
C5LEG-1779227428-BTC,23:51:16,1779227476.346662,coin5min,BTC,NO_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=77023.46 final=77017.74 | fee=0.00 slip=0.15
C5LEG-1779227405-ETH,23:50:52,1779227452.6855981,coin5min,ETH,NO_LEG,0.508,5.0,-5.15,LEG1_LOSS,,-0.01,0.0,leg1 expiry | NO only | ref=2118.90 final=2118.98 | fee=0.00 slip=0.15
C5LEG-1779227385-SOL,23:50:32,1779227432.15162,coin5min,SOL,NO_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.02,0.0,leg1 expiry | NO only | ref=84.59 final=84.52 | fee=0.00 slip=0.15
C5LEG-1779227381-BTC,23:50:28,1779227428.6659338,coin5min,BTC,NO_LEG,0.5375,5.0,4.15,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=77025.52 final=77001.96 | fee=0.00 slip=0.15
C5LEG-1779227354-ETH,23:49:59,1779227399.4127498,coin5min,ETH,YES_LEG,0.5178,5.0,-5.15,LEG1_LOSS,,-0.01,0.0,leg1 expiry | YES only | ref=2119.14 final=2118.73 | fee=0.00 slip=0.15
C5LEG-1779227339-SOL,23:49:45,1779227385.314244,coin5min,SOL,NO_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=84.60 final=84.53 | fee=0.00 slip=0.15
C5LEG-1779227300-ETH,23:49:14,1779227354.2938478,coin5min,ETH,YES_LEG,0.5178,5.0,-5.15,LEG1_LOSS,,-0.01,0.0,leg1 expiry | YES only | ref=2119.88 final=2119.09 | fee=0.00 slip=0.15
C5LEG-1779227291-SOL,23:48:59,1779227339.4447026,coin5min,SOL,NO_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=84.60 final=84.53 | fee=0.00 slip=0.15
C5LEG-1779227254-ETH,23:48:20,1779227300.2812831,coin5min,ETH,NO_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=2119.86 final=2119.80 | fee=0.00 slip=0.15
C5LEG-1779227245-SOL,23:48:11,1779227291.6801362,coin5min,SOL,NO_LEG,0.516,3.83,3.44,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=84.62 final=84.52 | fee=0.00 slip=0.15
C5LEG-1779227208-ETH,23:47:34,1779227254.2857187,coin5min,ETH,NO_LEG,0.502,1.25,1.09,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=2119.53 final=2118.84 | fee=0.00 slip=0.15
C5LEG-1779227200-SOL,23:47:25,1779227245.6958847,coin5min,SOL,NO_LEG,0.516,3.83,3.44,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=84.62 final=84.55 | fee=0.00 slip=0.15
C5LEG-1779227195-BTC,23:47:21,1779227241.9337587,coin5min,BTC,YES_LEG,0.508,5.0,-5.15,LEG1_LOSS,,-0.01,0.0,leg1 expiry | YES only | ref=77016.26 final=77011.21 | fee=0.00 slip=0.15
C5LEG-1779227152-SOL,23:46:40,1779227200.320431,coin5min,SOL,NO_LEG,0.516,3.83,3.44,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=84.57 final=84.55 | fee=0.00 slip=0.15
C5LEG-1779227151-ETH,23:46:39,1779227199.4196465,coin5min,ETH,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2119.53 final=2119.56 | fee=0.00 slip=0.15
C5LEG-1779227148-BTC,23:46:35,1779227195.951516,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=77003.33 final=77032.79 | fee=0.00 slip=0.15
C5LEG-1779227104-SOL,23:45:52,1779227152.2006276,coin5min,SOL,NO_LEG,0.516,3.83,3.44,LEG1_WIN,,-0.02,0.0,leg1 expiry | NO only | ref=84.65 final=84.56 | fee=0.00 slip=0.15
C5LEG-1779227104-ETH,23:45:51,1779227151.906455,coin5min,ETH,NO_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=2120.59 final=2119.78 | fee=0.00 slip=0.15
C5LEG-1779227100-BTC,23:45:48,1779227148.712084,coin5min,BTC,NO_LEG,0.5074,4.64,4.35,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=77033.71 final=77026.95 | fee=0.00 slip=0.15
C5LEG-1779227059-SOL,23:45:04,1779227104.704593,coin5min,SOL,YES_LEG,0.506,3.75,3.51,LEG1_WIN,,-0.02,0.0,leg1 expiry | YES only | ref=84.50 final=84.57 | fee=0.00 slip=0.15
C5LEG-1779227059-ETH,23:45:04,1779227104.3223145,coin5min,ETH,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2118.32 final=2118.43 | fee=0.00 slip=0.15
C5LEG-1779227046-BTC,23:44:54,1779227094.7464607,coin5min,BTC,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76987.27 final=77025.11 | fee=0.00 slip=0.15
C5LEG-1779227013-SOL,23:44:19,1779227059.413692,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.47 final=84.57 | fee=0.00 slip=0.15
C5LEG-1779227013-ETH,23:44:19,1779227059.0845807,coin5min,ETH,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2118.27 final=2119.22 | fee=0.00 slip=0.15
C5LEG-1779227001-BTC,23:44:06,1779227046.5863664,coin5min,BTC,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76987.27 final=77040.07 | fee=0.00 slip=0.15
C5LEG-1779226968-SOL,23:43:33,1779227013.9613276,coin5min,SOL,YES_LEG,0.492,1.23,1.11,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.47 final=84.59 | fee=0.00 slip=0.15
C5LEG-1779226968-ETH,23:43:33,1779227013.636461,coin5min,ETH,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2117.81 final=2119.56 | fee=0.00 slip=0.15
C5LEG-1779226955-BTC,23:43:21,1779227001.205057,coin5min,BTC,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76978.36 final=77029.46 | fee=0.00 slip=0.15
C5LEG-1779226923-SOL,23:42:48,1779226968.2721117,coin5min,SOL,YES_LEG,0.492,1.23,1.11,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.44 final=84.59 | fee=0.00 slip=0.15
C5LEG-1779226922-ETH,23:42:47,1779226967.9547539,coin5min,ETH,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2117.03 final=2119.65 | fee=0.00 slip=0.15
C5LEG-1779226909-BTC,23:42:35,1779226955.5835884,coin5min,BTC,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76976.71 final=77034.39 | fee=0.00 slip=0.15
C5LEG-1779226875-SOL,23:42:03,1779226923.0809078,coin5min,SOL,YES_LEG,0.492,1.23,1.11,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.43 final=84.62 | fee=0.00 slip=0.15
C5LEG-1779226874-ETH,23:42:02,1779226922.7504869,coin5min,ETH,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2117.18 final=2119.84 | fee=0.00 slip=0.15
C5LEG-1779226864-BTC,23:41:49,1779226909.559775,coin5min,BTC,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76973.76 final=77040.21 | fee=0.00 slip=0.15
C5LEG-1779226829-SOL,23:41:14,1779226874.978234,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.43 final=84.62 | fee=0.00 slip=0.15
C5LEG-1779226829-ETH,23:41:14,1779226874.5702288,coin5min,ETH,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2117.32 final=2119.98 | fee=0.00 slip=0.15
C5LEG-1779226819-BTC,23:41:04,1779226864.1846433,coin5min,BTC,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76976.01 final=77038.64 | fee=0.00 slip=0.15
C5LEG-1779226783-SOL,23:40:29,1779226829.8610442,coin5min,SOL,YES_LEG,0.496,3.67,1.58,WIN,,-0.02,0.0,expiry | ref=84.43 final=84.62 outcome=YES | fee=0.00 slip=0.00
C5LEG-1779226783-ETH,23:40:29,1779226829.5222688,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2117.40 final=2120.07 | fee=0.00 slip=0.15
C5LEG-1779226773-BTC,23:40:19,1779226819.051651,coin5min,BTC,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76981.17 final=77038.64 | fee=0.00 slip=0.15
C5LEG-1779226736-SOL,23:39:43,1779226783.7709415,coin5min,SOL,YES_LEG,0.492,1.23,1.11,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.44 final=84.59 | fee=0.00 slip=0.15
C5LEG-1779226736-ETH,23:39:43,1779226783.246279,coin5min,ETH,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2117.68 final=2119.88 | fee=0.00 slip=0.15
C5LEG-1779226726-BTC,23:39:33,1779226773.4177108,coin5min,BTC,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76990.55 final=77031.96 | fee=0.00 slip=0.15
C5LEG-1779226690-SOL,23:38:56,1779226736.339078,coin5min,SOL,YES_LEG,0.492,1.23,1.11,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.44 final=84.57 | fee=0.00 slip=0.15
C5LEG-1779226689-ETH,23:38:56,1779226736.0309367,coin5min,ETH,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2117.70 final=2119.43 | fee=0.00 slip=0.15
C5LEG-1779226679-BTC,23:38:46,1779226726.5015268,coin5min,BTC,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76996.49 final=77026.71 | fee=0.00 slip=0.15
C5LEG-1779226643-SOL,23:38:10,1779226690.1946,coin5min,SOL,YES_LEG,0.492,1.23,1.11,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.44 final=84.59 | fee=0.00 slip=0.15
C5LEG-1779226642-ETH,23:38:09,1779226689.421665,coin5min,ETH,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2118.01 final=2119.55 | fee=0.00 slip=0.15
C5LEG-1779226627-BTC,23:37:53,1779226673.557164,coin5min,BTC,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=76996.49 final=77014.83 | fee=0.00 slip=0.15
C5LEG-1779226596-SOL,23:37:23,1779226643.2336032,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.40 final=84.57 | fee=0.00 slip=0.15
C5LEG-1779226596-ETH,23:37:22,1779226642.839418,coin5min,ETH,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2117.86 final=2119.12 | fee=0.00 slip=0.15
C5LEG-1779226580-BTC,23:37:06,1779226626.9921234,coin5min,BTC,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=77002.67 final=77029.46 | fee=0.00 slip=0.15
C5LEG-1779226549-SOL,23:36:36,1779226596.8642893,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.41 final=84.62 | fee=0.00 slip=0.15
C5LEG-1779226549-ETH,23:36:36,1779226596.4663541,coin5min,ETH,YES_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2117.88 final=2120.09 | fee=0.00 slip=0.15
C5LEG-1779226534-BTC,23:36:20,1779226580.5885737,coin5min,BTC,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=77002.67 final=77029.46 | fee=0.00 slip=0.15
C5LEG-1779226504-SOL,23:35:49,1779226549.8659008,coin5min,SOL,YES_LEG,0.494,2.45,2.36,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.41 final=84.62 | fee=0.00 slip=0.15
C5LEG-1779226503-ETH,23:35:49,1779226549.4511528,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2118.14 final=2120.09 | fee=0.00 slip=0.15
C5LEG-1779226478-BTC,23:35:24,1779226524.8683362,coin5min,BTC,YES_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=77026.11 final=77028.05 | fee=0.00 slip=0.15
C5LEG-1779226457-SOL,23:35:04,1779226504.3172572,coin5min,SOL,YES_LEG,0.496,3.67,3.58,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.44 final=84.62 | fee=0.00 slip=0.15
C5LEG-1779226456-ETH,23:35:03,1779226503.808893,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2118.77 final=2120.44 | fee=0.00 slip=0.15
C5LEG-1779226432-BTC,23:34:37,1779226477.9752612,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=77012.80 final=77028.05 | fee=0.00 slip=0.15
C5LEG-1779226411-SOL,23:34:17,1779226457.6247454,coin5min,SOL,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.41 final=84.62 | fee=0.00 slip=0.15
C5LEG-1779226410-ETH,23:34:16,1779226456.8772862,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2117.86 final=2120.16 | fee=0.00 slip=0.15
C5LEG-1779226386-BTC,23:33:52,1779226432.2020032,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=77022.23 final=77027.92 | fee=0.00 slip=0.15
C5LEG-1779226364-SOL,23:33:31,1779226411.113719,coin5min,SOL,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=84.50 final=84.62 | fee=0.00 slip=0.15
C5LEG-1779226363-ETH,23:33:30,1779226410.7130275,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2118.77 final=2119.86 | fee=0.00 slip=0.15
C5LEG-1779226338-BTC,23:33:06,1779226386.1342525,coin5min,BTC,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=77022.23 final=77027.92 | fee=0.00 slip=0.15
C5LEG-1779226318-SOL,23:32:44,1779226364.332978,coin5min,SOL,YES_LEG,0.506,3.75,3.51,LEG1_WIN,,-0.02,0.0,leg1 expiry | YES only | ref=84.52 final=84.59 | fee=0.00 slip=0.15
C5LEG-1779226318-ETH,23:32:43,1779226363.8861845,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2118.39 final=2119.60 | fee=0.00 slip=0.15
C5LEG-1779226290-BTC,23:32:18,1779226338.0832367,coin5min,BTC,NO_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=77033.29 final=77021.35 | fee=0.00 slip=0.15
C5LEG-1779226272-SOL,23:31:58,1779226318.343265,coin5min,SOL,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.02,0.0,leg1 expiry | YES only | ref=84.55 final=84.59 | fee=0.00 slip=0.15
C5LEG-1779226271-ETH,23:31:57,1779226317.9993393,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2118.69 final=2119.22 | fee=0.00 slip=0.15
C5LEG-1779226243-BTC,23:31:30,1779226290.1531608,coin5min,BTC,NO_LEG,0.5178,5.0,4.51,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=77031.64 final=77002.67 | fee=0.00 slip=0.15
C5LEG-1779226225-SOL,23:31:12,1779226272.3496652,coin5min,SOL,YES_LEG,0.506,3.75,3.51,LEG1_WIN,,-0.02,0.0,leg1 expiry | YES only | ref=84.53 final=84.56 | fee=0.00 slip=0.15
C5LEG-1779226225-ETH,23:31:11,1779226271.9705806,coin5min,ETH,YES_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2118.28 final=2118.97 | fee=0.00 slip=0.15
C5LEG-1779226197-BTC,23:30:43,1779226243.7756748,coin5min,BTC,NO_LEG,0.482,1.2,-0.76,LOSS,,-0.01,0.0,expiry | ref=77030.11 final=76997.92 outcome=NO | fee=0.00 slip=0.00
C5LEG-1779226179-SOL,23:30:25,1779226225.3462958,coin5min,SOL,YES_LEG,0.492,1.23,-1.38,LEG1_LOSS,,-0.01,0.0,leg1 expiry | YES only | ref=84.57 final=84.56 | fee=0.00 slip=0.15
C5LEG-1779226179-ETH,23:30:25,1779226225.0469327,coin5min,ETH,YES_LEG,0.5056,3.5,3.27,LEG1_WIN,,-0.01,0.0,leg1 expiry | YES only | ref=2118.68 final=2118.97 | fee=0.00 slip=0.15
C5LEG-1779226151-BTC,23:29:56,1779226196.9962077,coin5min,BTC,NO_LEG,0.4982,5.0,4.89,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=77034.38 final=76997.92 | fee=0.00 slip=0.15
C5LEG-1779226133-SOL,23:29:39,1779226179.368374,coin5min,SOL,YES_LEG,0.492,1.23,-1.38,LEG1_LOSS,,-0.01,0.0,leg1 expiry | YES only | ref=84.56 final=84.53 | fee=0.00 slip=0.15
C5LEG-1779226105-BTC,23:29:11,1779226151.1780396,coin5min,BTC,NO_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=77037.33 final=76994.45 | fee=0.00 slip=0.15
C5LEG-1779226102-ETH,23:29:08,1779226148.2256136,coin5min,ETH,YES_LEG,0.5178,5.0,-5.15,LEG1_LOSS,,-0.02,0.0,leg1 expiry | YES only | ref=2118.68 final=2117.78 | fee=0.00 slip=0.15
C5LEG-1779226087-SOL,23:28:53,1779226133.421319,coin5min,SOL,YES_LEG,0.492,1.23,-1.38,LEG1_LOSS,,-0.01,0.0,leg1 expiry | YES only | ref=84.56 final=84.55 | fee=0.00 slip=0.15
C5LEG-1779226059-BTC,23:28:25,1779226105.1297102,coin5min,BTC,NO_LEG,0.508,5.0,4.69,LEG1_WIN,,-0.01,0.0,leg1 expiry | NO only | ref=77031.27 final=76994.45 | fee=0.00 slip=0.15
